"","Screen_bg","consentkey.keys","consentkey.rt","beginexp.keys","beginexp.rt","checkresp.keys","checkresp.corr","checkresp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","Question","Solution","participant","Age","Gender","Handedness","Native.Language","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","gotoPrac.keys","gotoPrac.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","Prac_start.keys","Prac_start.rt","PreTargetDisplayTime","preResp.keys","preResp.corr","Target","ResponseKey_p.keys","ResponseKey_p.corr","ResponseKey_p.rt","prctrials.thisRepN","prctrials.thisTrialN","prctrials.thisN","prctrials.thisIndex","prctrials.ran","Block","Distractor1","Distractor2","Condition","Validity","CorrectAnswer","PositionT","PositionD","Saliency","WordPair","pracend.keys","pracend.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","ResponseKey.keys","ResponseKey.corr","ResponseKey.rt","firstlearntrials.thisRepN","firstlearntrials.thisTrialN","firstlearntrials.thisN","firstlearntrials.thisIndex","firstlearntrials.ran","brkcontinue.keys","Exptrials.thisRepN","Exptrials.thisTrialN","Exptrials.thisN","Exptrials.thisIndex","Exptrials.ran","brkcontinue.rt","afterpause.keys","afterpause.rt","blocks.thisRepN","blocks.thisTrialN","blocks.thisN","blocks.thisIndex","blocks.ran","CAproceed.keys","CAproceed.rt","CA_RespKey.keys","CA_RespKey.corr","CA_RespKey.rt","ContAwareness.thisRepN","ContAwareness.thisTrialN","ContAwareness.thisN","ContAwareness.thisIndex","ContAwareness.ran","AwarenessResp.keys","AwarenessResp.rt","Questionnaire.thisRepN","Questionnaire.thisTrialN","Questionnaire.thisN","Questionnaire.thisIndex","Questionnaire.ran","AwareQ","Performance","ContingencyChkScore","todebrief.keys","todebrief.rt","ExpExit.keys","ExpExit.rt","preResp.rt","PROLIFIC_PID"
"1759","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","l","top","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5339750000275671]",NA,NA,NA,NA,NA,"",0,142,142,16,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1760","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6200499999686144]",NA,NA,NA,NA,NA,"",0,143,143,41,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1761","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.52339500002563]",NA,NA,NA,NA,NA,"",0,144,144,87,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1762","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","invalid","l","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6057199999922886]",NA,NA,NA,NA,NA,"",0,145,145,71,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1763","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.749855000001844]",NA,NA,NA,NA,NA,"",0,146,146,98,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1764","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,NA,0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6259050000226125]",NA,NA,NA,NA,NA,"",0,147,147,63,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1765","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,NA,0,"5","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.519449999963399]",NA,NA,NA,NA,NA,"",0,148,148,177,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1766","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.598290000052657]",NA,NA,NA,NA,NA,"",0,149,149,211,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1767","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","bottom","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6205049999989569]",NA,NA,NA,NA,NA,"",0,150,150,85,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1768","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","bottom","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7578949999879114]",NA,NA,NA,NA,NA,"",0,151,151,223,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1769","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","l","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6842049999977462]",NA,NA,NA,NA,NA,"",0,152,152,146,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1770","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5823850000160746]",NA,NA,NA,NA,NA,"",0,153,153,164,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1771","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","l","bottom","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6162299999850802]",NA,NA,NA,NA,NA,"",0,154,154,132,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1772","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,NA,0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","l","bottom","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.558725000009872]",NA,NA,NA,NA,NA,"",0,155,155,92,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1773","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4629900000290945]",NA,NA,NA,NA,NA,"",0,156,156,156,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1774","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,NA,0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","invalid","l","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6452550000394695]",NA,NA,NA,NA,NA,"",0,157,157,65,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1775","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Stein","learn","valid","a","top","top","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""l"",""a""]",0,"[0.5386099999886937,0.7951500000199303]",NA,NA,NA,NA,NA,"",0,158,158,81,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1776","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""a"",""l""]",0,"[0.5875949999899603,0.7145400000154041]",NA,NA,NA,NA,NA,"",0,159,159,176,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1777","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,NA,0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","bottom","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6928549999720417]",NA,NA,NA,NA,NA,"",0,160,160,30,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1778","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","l","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6583400000235997]",NA,NA,NA,NA,NA,"",0,161,161,162,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1779","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","bottom","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5873849999625236]",NA,NA,NA,NA,NA,"",0,162,162,54,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1780","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Tisch","learn","valid","l","top","top","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.4568899999721907]",NA,NA,NA,NA,NA,"",0,163,163,8,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1781","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6007899999967776]",NA,NA,NA,NA,NA,"",0,164,164,160,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1782","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,NA,0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.658205000043381]",NA,NA,NA,NA,NA,"",0,165,165,172,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1783","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"3","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Kreis","learn","valid","a","bottom","bottom","Kreis",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7278700000024401]",NA,NA,NA,NA,NA,"",0,166,166,7,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1784","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","l","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6460599999991246]",NA,NA,NA,NA,NA,"",0,167,167,217,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1785","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.35,NA,0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","invalid","l","top","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6655800000298768]",NA,NA,NA,NA,NA,"",0,168,168,209,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1786","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"6","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","invalid","l","bottom","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.7171200000448152]",NA,NA,NA,NA,NA,"",0,169,169,215,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1787","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"2","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6404100000509061]",NA,NA,NA,NA,NA,"",0,170,170,90,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1788","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,NA,0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","bottom","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6299250000156462]",NA,NA,NA,NA,NA,"",0,171,171,159,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1789","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.5,NA,0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Markt","learn","valid","l","top","bottom","Markt",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6451300000189804]",NA,NA,NA,NA,NA,"",0,172,172,130,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1790","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.45,NA,0,"4","",NA,"",NA,NA,NA,NA,NA,"Experiment","Markt","Markt","test","valid","l","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.6074699999880977]",NA,NA,NA,NA,NA,"",0,173,173,180,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1791","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"9","",NA,"",NA,NA,NA,NA,NA,"Experiment","Kreis","Kreis","test","valid","a","bottom","nil","salient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.7267599999904633]",NA,NA,NA,NA,NA,"",0,174,174,157,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1792","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.4,NA,0,"8","",NA,"",NA,NA,NA,NA,NA,"Experiment","Tisch","Tisch","test","valid","l","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""l""]",1,"[0.5539099999587052]",NA,NA,NA,NA,NA,"",0,175,175,170,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
"1793","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","",123,27,"female","left","German","2020-10-20_15h34.06.377","Exp2_OvershadowingCLSRB","2020.1.3","Win32",60,"Chrome",2560,1440,"",NA,NA,NA,NA,NA,NA,"",NA,0.55,NA,0,"7","",NA,"",NA,NA,NA,NA,NA,"Experiment","Stein","Stein","test","valid","a","top","nil","nonsalient",4,"",NA,NA,NA,NA,NA,NA,"[""a""]",1,"[0.6393200000165962]",NA,NA,NA,NA,NA,"",0,176,176,155,1,NA,"",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,0,NA
